timestamp_key,timestamp_date,timestamp_time,event_date,event_begin,event_end,event_particulars
2040967_2024-06-08_02:44:00.000000,2024-06-08,02:44:00.000000,2024-06-08,0129,0316,IV/2
2040967_2024-06-08_02:59:00.000000,2024-06-08,02:59:00.000000,2024-06-08,0303,0304,III/1
2040973_2024-06-08_04:50:00.000000,2024-06-08,04:50:00.000000,2024-06-08,0457,0501,III/1
2040973_2024-06-08_07:20:00.000000,2024-06-08,07:20:00.000000,2024-06-08,0726,0726,III/1
2040973_2024-06-08_07:20:00.000000,2024-06-08,07:20:00.000000,2024-06-08,0726,0727,III/2
2040973_2024-06-08_08:20:00.000000,2024-06-08,08:20:00.000000,2024-06-08,0833,0834,III/1
2040973_2024-06-08_09:35:00.000000,2024-06-08,09:35:00.000000,2024-06-08,0945,0946,III/1
2040973_2024-06-08_13:50:00.000000,2024-06-08,13:50:00.000000,2024-06-08,1350,1353,III/1
2040973_2024-06-08_15:20:00.000000,2024-06-08,15:20:00.000000,2024-06-08,1527,1528,III/1
2040973_2024-06-08_17:05:00.000000,2024-06-08,17:05:00.000000,2024-06-08,1714,1715,III/2
2040976_2024-06-08_19:15:00.000000,2024-06-08,19:15:00.000000,2024-06-08,1918,1919,III/1
2040976_2024-06-08_20:00:00.000000,2024-06-08,20:00:00.000000,2024-06-08,2009,2014,III/1
2040976_2024-06-08_20:45:00.000000,2024-06-08,20:45:00.000000,2024-06-08,2057,2104,III/3
2040976_2024-06-08_21:00:00.000000,2024-06-08,21:00:00.000000,2024-06-08,2057,2104,III/3
2040976_2024-06-08_22:45:00.000000,2024-06-08,22:45:00.000000,2024-06-08,2245,2246,III/1
2040976_2024-06-09_00:15:00.000000,2024-06-09,00:15:00.000000,2024-06-09,0017,0020,III/2
2040979_2024-06-09_04:50:00.000000,2024-06-09,04:50:00.000000,2024-06-09,0451,0451,III/1
2040979_2024-06-09_15:05:00.000000,2024-06-09,15:05:00.000000,2024-06-09,1514,1515,III/1
2040985_2024-06-10_06:50:00.000000,2024-06-10,06:50:00.000000,2024-06-10,0700,0701,III/1
2040985_2024-06-10_11:05:00.000000,2024-06-10,11:05:00.000000,2024-06-10,1105,1107,III/2
2040985_2024-06-10_15:20:00.000000,2024-06-10,15:20:00.000000,2024-06-10,1522,1529,III/1
2040985_2024-06-10_17:20:00.000000,2024-06-10,17:20:00.000000,2024-06-10,1729,1730,III/1
2040988_2024-06-10_22:31:00.000000,2024-06-10,22:31:00.000000,2024-06-10,2231,2233,III/1
2040988_2024-06-11_03:01:00.000000,2024-06-11,03:01:00.000000,2024-06-11,0311,0312,III/1
2040991_2024-06-11_08:34:00.000000,2024-06-11,08:34:00.000000,2024-06-11,0840,0841,III/1
2040991_2024-06-11_16:34:00.000000,2024-06-11,16:34:00.000000,2024-06-11,1638,1639,III/2
2040991_2024-06-11_16:34:00.000000,2024-06-11,16:34:00.000000,2024-06-11,1638,1639,IV/2
2040991_2024-06-11_17:19:00.000000,2024-06-11,17:19:00.000000,2024-06-11,1723,1723,III/1
2040994_2024-06-11_22:46:00.000000,2024-06-11,22:46:00.000000,2024-06-11,2251,2255,II/1    528
2040997_2024-06-12_14:04:00.000000,2024-06-12,14:04:00.000000,2024-06-12,1413,1413,III/1
2040997_2024-06-12_15:04:00.000000,2024-06-12,15:04:00.000000,2024-06-12,1515,1515,III/1
2040997_2024-06-12_16:19:00.000000,2024-06-12,16:19:00.000000,2024-06-12,1624,1624,III/2
2040997_2024-06-12_17:19:00.000000,2024-06-12,17:19:00.000000,2024-06-12,1729,1730,III/2
2040997_2024-06-12_17:49:00.000000,2024-06-12,17:49:00.000000,2024-06-12,1750,1750,III/1
2041000_2024-06-13_03:02:00.000000,2024-06-13,03:02:00.000000,2024-06-13,0302,0303,III/1
2041000_2024-06-13_03:47:00.000000,2024-06-13,03:47:00.000000,2024-06-13,0359,0359,III/1
2041006_2024-06-14_04:02:00.000000,2024-06-14,04:02:00.000000,2024-06-14,0402,0403,III/1
2041006_2024-06-14_04:02:00.000000,2024-06-14,04:02:00.000000,2024-06-14,0402,0403,III/1
2041009_2024-06-14_15:19:00.000000,2024-06-14,15:19:00.000000,2024-06-14,1523,1530,III/1
2041009_2024-06-14_15:49:00.000000,2024-06-14,15:49:00.000000,2024-06-14,1602,1602,III/1
2041012_2024-06-14_21:48:00.000000,2024-06-14,21:48:00.000000,2024-06-14,2159,2200,III/1
2041015_2024-06-15_04:49:00.000000,2024-06-15,04:49:00.000000,2024-06-15,0459,0459,III/1
2041015_2024-06-15_06:34:00.000000,2024-06-15,06:34:00.000000,2024-06-15,0636,0636,III/1
2041015_2024-06-15_10:34:00.000000,2024-06-15,10:34:00.000000,2024-06-15,1039,1039,III/1
2041015_2024-06-15_11:04:00.000000,2024-06-15,11:04:00.000000,2024-06-15,1117,1117,III/1
2041015_2024-06-15_16:04:00.000000,2024-06-15,16:04:00.000000,2024-06-15,1617,1626,III/2
2041015_2024-06-15_16:19:00.000000,2024-06-15,16:19:00.000000,2024-06-15,1617,1626,III/2
2041021_2024-06-16_08:49:00.000000,2024-06-16,08:49:00.000000,2024-06-16,0854,0854,III/1
2041021_2024-06-16_16:19:00.000000,2024-06-16,16:19:00.000000,2024-06-16,1625,1625,III/1
2041027_2024-06-17_07:19:00.000000,2024-06-17,07:19:00.000000,2024-06-17,0720,0721,III/1
2041027_2024-06-17_07:49:00.000000,2024-06-17,07:49:00.000000,2024-06-17,0759,0804,III/1
2041027_2024-06-17_10:49:00.000000,2024-06-17,10:49:00.000000,2024-06-17,1100,1104,II/2    411
2041027_2024-06-17_11:19:00.000000,2024-06-17,11:19:00.000000,2024-06-17,1123,1128,III/1
2041027_2024-06-17_11:49:00.000000,2024-06-17,11:49:00.000000,2024-06-17,1154,1155,III/1
2041027_2024-06-17_16:34:00.000000,2024-06-17,16:34:00.000000,2024-06-17,1647,1648,III/2
2041027_2024-06-17_17:34:00.000000,2024-06-17,17:34:00.000000,2024-06-17,1737,1737,III/1
2041030_2024-06-17_19:19:00.000000,2024-06-17,19:19:00.000000,2024-06-17,1922,1924,III/1
2041030_2024-06-17_21:19:00.000000,2024-06-17,21:19:00.000000,2024-06-17,2120,2120,III/1
2041030_2024-06-17_21:49:00.000000,2024-06-17,21:49:00.000000,2024-06-17,2157,2159,III/1
2041030_2024-06-17_22:49:00.000000,2024-06-17,22:49:00.000000,2024-06-17,2255,2255,III/2
2042040_2024-06-18_13:31:00.000000,2024-06-18,13:31:00.000000,2024-06-18,1336,1338,III/1
2042040_2024-06-18_14:46:00.000000,2024-06-18,14:46:00.000000,2024-06-18,1452,1453,III/1
2042040_2024-06-18_15:31:00.000000,2024-06-18,15:31:00.000000,2024-06-18,1535,1537,III/1
2042040_2024-06-18_17:46:00.000000,2024-06-18,17:46:00.000000,2024-06-18,1753,1757,III/1
2041039_2024-06-19_04:49:00.000000,2024-06-19,04:49:00.000000,2024-06-19,0502,0503,III/1
2041039_2024-06-19_05:49:00.000000,2024-06-19,05:49:00.000000,2024-06-19,0556,0557,III/2
2041039_2024-06-19_07:34:00.000000,2024-06-19,07:34:00.000000,2024-06-19,0734,0736,III/2
2041039_2024-06-19_09:04:00.000000,2024-06-19,09:04:00.000000,2024-06-19,0904,0905,III/2
2041042_2024-06-19_20:20:00.000000,2024-06-19,20:20:00.000000,2024-06-19,2023,2023,III/1
2041042_2024-06-19_21:05:00.000000,2024-06-19,21:05:00.000000,2024-06-19,2107,2107,III/2
2041042_2024-06-20_02:05:00.000000,2024-06-20,02:05:00.000000,2024-06-20,0219,0225,III/2
2041042_2024-06-20_02:20:00.000000,2024-06-20,02:20:00.000000,2024-06-20,0219,0225,III/2
2041042_2024-06-20_03:20:00.000000,2024-06-20,03:20:00.000000,2024-06-20,0327,0328,III/1
2041045_2024-06-20_04:49:00.000000,2024-06-20,04:49:00.000000,2024-06-20,0452,0452,III/1
2041045_2024-06-20_05:04:00.000000,2024-06-20,05:04:00.000000,2024-06-20,0514,0515,III/1
2041045_2024-06-20_05:04:00.000000,2024-06-20,05:04:00.000000,2024-06-20,0516,0516,III/1
2041045_2024-06-20_06:49:00.000000,2024-06-20,06:49:00.000000,2024-06-20,0656,0657,III/1
2041045_2024-06-20_08:49:00.000000,2024-06-20,08:49:00.000000,2024-06-20,0903,0903,III/1
2041045_2024-06-20_10:49:00.000000,2024-06-20,10:49:00.000000,2024-06-20,1058,1059,III/1
2041045_2024-06-20_12:19:00.000000,2024-06-20,12:19:00.000000,2024-06-20,1223,1223,III/1
2041045_2024-06-20_17:19:00.000000,2024-06-20,17:19:00.000000,2024-06-20,1721,1731,III/2
2041045_2024-06-20_17:19:00.000000,2024-06-20,17:19:00.000000,2024-06-20,1730,1731,III/1
2041048_2024-06-20_21:20:00.000000,2024-06-20,21:20:00.000000,2024-06-20,2129,2130,III/2
2041048_2024-06-21_00:20:00.000000,2024-06-21,00:20:00.000000,2024-06-21,0032,0032,III/1
2041048_2024-06-21_02:50:00.000000,2024-06-21,02:50:00.000000,2024-06-21,0256,0256,III/1
2041048_2024-06-21_04:05:00.000000,2024-06-21,04:05:00.000000,2024-06-21,0419,0425,III/1
2041051_2024-06-21_05:50:00.000000,2024-06-21,05:50:00.000000,2024-06-21,0554,0559,III/2
2041051_2024-06-21_07:50:00.000000,2024-06-21,07:50:00.000000,2024-06-21,0758,0801,III/1
2041051_2024-06-21_09:50:00.000000,2024-06-21,09:50:00.000000,2024-06-21,0950,0951,III/1
2041051_2024-06-21_13:50:00.000000,2024-06-21,13:50:00.000000,2024-06-21,1355,1357,III/2
2041051_2024-06-21_14:05:00.000000,2024-06-21,14:05:00.000000,2024-06-21,1406,1406,III/1
2041051_2024-06-21_14:05:00.000000,2024-06-21,14:05:00.000000,2024-06-21,1415,1418,III/3
2041051_2024-06-21_15:50:00.000000,2024-06-21,15:50:00.000000,2024-06-21,1554,1557,V/2
2041051_2024-06-21_15:50:00.000000,2024-06-21,15:50:00.000000,2024-06-21,1554,1557,III/2
2041051_2024-06-21_16:20:00.000000,2024-06-21,16:20:00.000000,2024-06-21,1624,1631,III/1
2041054_2024-06-21_19:50:00.000000,2024-06-21,19:50:00.000000,2024-06-21,1957,1958,III/1
2041054_2024-06-21_22:50:00.000000,2024-06-21,22:50:00.000000,2024-06-21,2251,2253,III/2
2041054_2024-06-21_23:35:00.000000,2024-06-21,23:35:00.000000,2024-06-21,2340,2359,II/3    590
2041054_2024-06-21_23:50:00.000000,2024-06-21,23:50:00.000000,2024-06-21,2340,2359,II/3    590
2042148_2024-06-22_06:20:00.000000,2024-06-22,06:20:00.000000,2024-06-22,0625,0629,III/1
2042148_2024-06-22_09:50:00.000000,2024-06-22,09:50:00.000000,2024-06-22,1002,1002,III/2
2042148_2024-06-22_10:20:00.000000,2024-06-22,10:20:00.000000,2024-06-22,1027,1028,III/3
2042148_2024-06-22_10:50:00.000000,2024-06-22,10:50:00.000000,2024-06-22,1054,1059,III/2
2042148_2024-06-22_11:20:00.000000,2024-06-22,11:20:00.000000,2024-06-22,1122,1126,III/2
2042148_2024-06-22_12:05:00.000000,2024-06-22,12:05:00.000000,2024-06-22,1218,1218,III/1
2042151_2024-06-22_19:50:00.000000,2024-06-22,19:50:00.000000,2024-06-22,1956,1956,III/2
2042151_2024-06-22_22:35:00.000000,2024-06-22,22:35:00.000000,2024-06-22,2240,2242,III/2
2042151_2024-06-23_01:05:00.000000,2024-06-23,01:05:00.000000,2024-06-23,0105,0115,III/2
2042151_2024-06-23_01:50:00.000000,2024-06-23,01:50:00.000000,2024-06-23,0150,0152,III/3
2042163_2024-06-24_18:36:00.000000,2024-06-24,18:36:00.000000,2024-06-24,1840,1844,III/1
2042163_2024-06-24_20:51:00.000000,2024-06-24,20:51:00.000000,2024-06-24,2053,2059,III/2
2042163_2024-06-24_22:21:00.000000,2024-06-24,22:21:00.000000,2024-06-24,2232,2233,III/1
2042163_2024-06-24_23:06:00.000000,2024-06-24,23:06:00.000000,2024-06-24,2319,2323,III/2
2042163_2024-06-24_23:21:00.000000,2024-06-24,23:21:00.000000,2024-06-24,2319,2323,III/2
2042163_2024-06-25_00:51:00.000000,2024-06-25,00:51:00.000000,2024-06-25,0101,0106,III/2
2042166_2024-06-25_05:21:00.000000,2024-06-25,05:21:00.000000,2024-06-25,0533,0536,III/1
2042166_2024-06-25_06:06:00.000000,2024-06-25,06:06:00.000000,2024-06-25,0619,0625,III/1
2042166_2024-06-25_06:21:00.000000,2024-06-25,06:21:00.000000,2024-06-25,0619,0625,III/1
2042166_2024-06-25_08:06:00.000000,2024-06-25,08:06:00.000000,2024-06-25,0820,0823,III/2
2042166_2024-06-25_08:21:00.000000,2024-06-25,08:21:00.000000,2024-06-25,0820,0823,III/2
2042166_2024-06-25_09:21:00.000000,2024-06-25,09:21:00.000000,2024-06-25,0926,0929,III/1
2042166_2024-06-25_09:36:00.000000,2024-06-25,09:36:00.000000,2024-06-25,0947,0956,III/2
2042166_2024-06-25_09:51:00.000000,2024-06-25,09:51:00.000000,2024-06-25,0947,0956,III/2
2042166_2024-06-25_11:06:00.000000,2024-06-25,11:06:00.000000,2024-06-25,1106,1114,III/2
2042166_2024-06-25_13:21:00.000000,2024-06-25,13:21:00.000000,2024-06-25,1331,1332,III/1
2042166_2024-06-25_14:21:00.000000,2024-06-25,14:21:00.000000,2024-06-25,1421,1422,III/1
2042166_2024-06-25_14:51:00.000000,2024-06-25,14:51:00.000000,2024-06-25,1502,1503,III/1
2042166_2024-06-25_17:51:00.000000,2024-06-25,17:51:00.000000,2024-06-25,1757,1758,III/1
2042169_2024-06-25_19:36:00.000000,2024-06-25,19:36:00.000000,2024-06-25,1946,1948,III/2
2042169_2024-06-25_20:21:00.000000,2024-06-25,20:21:00.000000,2024-06-25,2026,2027,III/1
2042169_2024-06-25_22:21:00.000000,2024-06-25,22:21:00.000000,2024-06-25,2227,2227,III/1
2042169_2024-06-26_02:06:00.000000,2024-06-26,02:06:00.000000,2024-06-26,0218,0221,III/3
2042172_2024-06-26_10:06:00.000000,2024-06-26,10:06:00.000000,2024-06-26,1016,1027,III/1
2042172_2024-06-26_10:21:00.000000,2024-06-26,10:21:00.000000,2024-06-26,1016,1027,III/1
2042172_2024-06-26_16:21:00.000000,2024-06-26,16:21:00.000000,2024-06-26,1630,1632,III/2
2042175_2024-06-26_19:21:00.000000,2024-06-26,19:21:00.000000,2024-06-26,1928,1934,III/1
2042175_2024-06-26_19:21:00.000000,2024-06-26,19:21:00.000000,2024-06-26,1928,1928,III/2
2042175_2024-06-26_20:06:00.000000,2024-06-26,20:06:00.000000,2024-06-26,2019,2022,III/1
2042175_2024-06-26_20:21:00.000000,2024-06-26,20:21:00.000000,2024-06-26,2019,2022,III/1
2042175_2024-06-26_21:36:00.000000,2024-06-26,21:36:00.000000,2024-06-26,2141,2142,III/1
2042178_2024-06-27_05:07:00.000000,2024-06-27,05:07:00.000000,2024-06-27,0513,0515,III/2
2042178_2024-06-27_06:22:00.000000,2024-06-27,06:22:00.000000,2024-06-27,0631,0637,III/2
2042178_2024-06-27_11:22:00.000000,2024-06-27,11:22:00.000000,2024-06-27,1135,1138,III/2
2042178_2024-06-27_11:37:00.000000,2024-06-27,11:37:00.000000,2024-06-27,1135,1138,III/2
2042178_2024-06-27_13:22:00.000000,2024-06-27,13:22:00.000000,2024-06-27,1330,1334,III/2
2042178_2024-06-27_15:07:00.000000,2024-06-27,15:07:00.000000,2024-06-27,1517,1519,V/2
2042181_2024-06-27_19:06:00.000000,2024-06-27,19:06:00.000000,2024-06-27,1916,1916,III/2
2042181_2024-06-27_23:36:00.000000,2024-06-27,23:36:00.000000,2024-06-27,2343,2350,III/2
2042181_2024-06-27_23:36:00.000000,2024-06-27,23:36:00.000000,2024-06-27,2344,2349,V/3
2042181_2024-06-28_00:06:00.000000,2024-06-28,00:06:00.000000,2024-06-28,0005,0011,III/1
2042181_2024-06-28_01:21:00.000000,2024-06-28,01:21:00.000000,2024-06-28,0129,0133,III/1
2042181_2024-06-28_02:36:00.000000,2024-06-28,02:36:00.000000,2024-06-28,0236,0237,III/1
2042181_2024-06-28_03:21:00.000000,2024-06-28,03:21:00.000000,2024-06-28,0323,0331,III/2
2042187_2024-06-29_01:20:00.000000,2024-06-29,01:20:00.000000,2024-06-29,0127,0127,III/1
2042187_2024-06-29_02:20:00.000000,2024-06-29,02:20:00.000000,2024-06-29,0225,0230,III/2
2042187_2024-06-29_04:20:00.000000,2024-06-29,04:20:00.000000,2024-06-29,0433,0434,III/1
2042190_2024-06-29_06:23:00.000000,2024-06-29,06:23:00.000000,2024-06-29,0626,0629,III/1
2042190_2024-06-29_06:38:00.000000,2024-06-29,06:38:00.000000,2024-06-29,0646,0647,III/2
2042190_2024-06-29_12:53:00.000000,2024-06-29,12:53:00.000000,2024-06-29,1254,1254,III/1
2042193_2024-06-29_22:35:00.000000,2024-06-29,22:35:00.000000,2024-06-29,2248,2248,III/1
2042196_2024-06-30_05:23:00.000000,2024-06-30,05:23:00.000000,2024-06-30,0526,0528,III/2
2042196_2024-06-30_06:23:00.000000,2024-06-30,06:23:00.000000,2024-06-30,0636,0636,III/1
2042196_2024-06-30_07:23:00.000000,2024-06-30,07:23:00.000000,2024-06-30,0726,0729,III/2
2042196_2024-06-30_14:23:00.000000,2024-06-30,14:23:00.000000,2024-06-30,1428,1430,III/1
2042202_2024-07-01_10:54:00.000000,2024-07-01,10:54:00.000000,2024-07-01,1057,1103,III/2
2042202_2024-07-01_11:24:00.000000,2024-07-01,11:24:00.000000,2024-07-01,1132,1136,III/1
2042208_2024-07-02_06:40:00.000000,2024-07-02,06:40:00.000000,2024-07-02,0640,0644,III/2
2042208_2024-07-02_12:25:00.000000,2024-07-02,12:25:00.000000,2024-07-02,1237,1242,III/1
2042208_2024-07-02_12:40:00.000000,2024-07-02,12:40:00.000000,2024-07-02,1237,1242,III/1
2042208_2024-07-02_16:25:00.000000,2024-07-02,16:25:00.000000,2024-07-02,1633,1633,III/1
2042217_2024-07-03_20:34:00.000000,2024-07-03,20:34:00.000000,2024-07-03,2038,2043,III/1
2042217_2024-07-04_03:19:00.000000,2024-07-04,03:19:00.000000,2024-07-04,0330,0332,III/1
2042220_2024-07-04_04:56:00.000000,2024-07-04,04:56:00.000000,2024-07-04,0507,0508,III/2
2042220_2024-07-04_06:56:00.000000,2024-07-04,06:56:00.000000,2024-07-04,0658,0659,III/1
2042220_2024-07-04_10:56:00.000000,2024-07-04,10:56:00.000000,2024-07-04,1105,1106,III/1
2042220_2024-07-04_12:26:00.000000,2024-07-04,12:26:00.000000,2024-07-04,1236,1237,III/2
2042220_2024-07-04_14:26:00.000000,2024-07-04,14:26:00.000000,2024-07-04,1427,1448,II/2    815
2042220_2024-07-04_14:41:00.000000,2024-07-04,14:41:00.000000,2024-07-04,1427,1448,II/2    815
2042223_2024-07-04_19:49:00.000000,2024-07-04,19:49:00.000000,2024-07-04,1955,2001,III/2
2042223_2024-07-04_20:04:00.000000,2024-07-04,20:04:00.000000,2024-07-04,2010,2015,II/1    515
2042223_2024-07-05_00:04:00.000000,2024-07-05,00:04:00.000000,2024-07-05,0006,0007,III/2
2042226_2024-07-05_06:42:00.000000,2024-07-05,06:42:00.000000,2024-07-05,0650,0650,III/1
2042226_2024-07-05_07:42:00.000000,2024-07-05,07:42:00.000000,2024-07-05,0745,0746,III/1
2042226_2024-07-05_12:57:00.000000,2024-07-05,12:57:00.000000,2024-07-05,1307,1308,III/2
2042226_2024-07-05_14:27:00.000000,2024-07-05,14:27:00.000000,2024-07-05,1433,1433,III/1
2042226_2024-07-05_14:57:00.000000,2024-07-05,14:57:00.000000,2024-07-05,1509,1511,III/2
2042226_2024-07-05_15:27:00.000000,2024-07-05,15:27:00.000000,2024-07-05,1527,1530,III/1
2042226_2024-07-05_16:12:00.000000,2024-07-05,16:12:00.000000,2024-07-05,1626,1627,III/2
2042229_2024-07-05_18:49:00.000000,2024-07-05,18:49:00.000000,2024-07-05,1858,1858,III/1
2042229_2024-07-05_19:34:00.000000,2024-07-05,19:34:00.000000,2024-07-05,1941,1942,III/1
2042229_2024-07-05_20:49:00.000000,2024-07-05,20:49:00.000000,2024-07-05,2101,2101,III/1
2042229_2024-07-05_22:04:00.000000,2024-07-05,22:04:00.000000,2024-07-05,2208,2208,III/1
2042232_2024-07-06_04:42:00.000000,2024-07-06,04:42:00.000000,2024-07-06,0443,0444,III/1
2042232_2024-07-06_05:27:00.000000,2024-07-06,05:27:00.000000,2024-07-06,0538,0540,III/1
2042232_2024-07-06_06:57:00.000000,2024-07-06,06:57:00.000000,2024-07-06,0708,0711,III/1
2042232_2024-07-06_08:42:00.000000,2024-07-06,08:42:00.000000,2024-07-06,0842,0844,III/1
2042232_2024-07-06_08:57:00.000000,2024-07-06,08:57:00.000000,2024-07-06,0904,0905,III/2
2042232_2024-07-06_10:12:00.000000,2024-07-06,10:12:00.000000,2024-07-06,1024,1024,III/2
2042232_2024-07-06_11:12:00.000000,2024-07-06,11:12:00.000000,2024-07-06,1126,1126,III/1
2042232_2024-07-06_12:12:00.000000,2024-07-06,12:12:00.000000,2024-07-06,1222,1226,III/1
2042232_2024-07-06_16:57:00.000000,2024-07-06,16:57:00.000000,2024-07-06,1704,1704,III/1
2042232_2024-07-06_18:12:00.000000,2024-07-06,18:12:00.000000,2024-07-06,1818,1819,III/1
2042235_2024-07-06_19:18:00.000000,2024-07-06,19:18:00.000000,2024-07-06,1925,1925,III/2
2042235_2024-07-06_23:03:00.000000,2024-07-06,23:03:00.000000,2024-07-06,2315,2318,III/1
2042235_2024-07-07_01:33:00.000000,2024-07-07,01:33:00.000000,2024-07-07,0147,0149,III/1
2042235_2024-07-07_01:48:00.000000,2024-07-07,01:48:00.000000,2024-07-07,0147,0149,III/1
2042235_2024-07-07_02:48:00.000000,2024-07-07,02:48:00.000000,2024-07-07,0253,0255,III/1
2042238_2024-07-07_06:28:00.000000,2024-07-07,06:28:00.000000,2024-07-07,0628,0629,III/1
2042238_2024-07-07_14:58:00.000000,2024-07-07,14:58:00.000000,2024-07-07,1509,1510,III/2
2042238_2024-07-07_16:13:00.000000,2024-07-07,16:13:00.000000,2024-07-07,1616,1617,III/1
2042241_2024-07-07_19:18:00.000000,2024-07-07,19:18:00.000000,2024-07-07,1926,1926,III/1
2042241_2024-07-07_20:33:00.000000,2024-07-07,20:33:00.000000,2024-07-07,2042,2043,III/1
2042241_2024-07-07_21:18:00.000000,2024-07-07,21:18:00.000000,2024-07-07,2119,2120,III/1
2042241_2024-07-07_21:18:00.000000,2024-07-07,21:18:00.000000,2024-07-07,2119,2120,III/1
2042241_2024-07-08_00:03:00.000000,2024-07-08,00:03:00.000000,2024-07-08,0003,0004,III/1
2042241_2024-07-08_01:18:00.000000,2024-07-08,01:18:00.000000,2024-07-08,0120,0121,III/1
2042244_2024-07-08_07:44:00.000000,2024-07-08,07:44:00.000000,2024-07-08,0752,0755,III/1
2042244_2024-07-08_10:59:00.000000,2024-07-08,10:59:00.000000,2024-07-08,1109,1112,III/2
2042244_2024-07-08_12:59:00.000000,2024-07-08,12:59:00.000000,2024-07-08,1301,1302,III/2
2042244_2024-07-08_14:29:00.000000,2024-07-08,14:29:00.000000,2024-07-08,1440,1450,III/2
2042244_2024-07-08_14:44:00.000000,2024-07-08,14:44:00.000000,2024-07-08,1440,1450,III/2
2042247_2024-07-08_18:47:00.000000,2024-07-08,18:47:00.000000,2024-07-08,1854,1903,III/1
2042247_2024-07-08_19:02:00.000000,2024-07-08,19:02:00.000000,2024-07-08,1854,1903,III/1
2042247_2024-07-08_21:47:00.000000,2024-07-08,21:47:00.000000,2024-07-08,2155,2155,III/2
2042247_2024-07-09_03:02:00.000000,2024-07-09,03:02:00.000000,2024-07-09,0303,0309,III/2
2042250_2024-07-09_08:30:00.000000,2024-07-09,08:30:00.000000,2024-07-09,0832,0832,III/1
2042250_2024-07-09_13:30:00.000000,2024-07-09,13:30:00.000000,2024-07-09,1331,1331,III/1
2042250_2024-07-09_17:00:00.000000,2024-07-09,17:00:00.000000,2024-07-09,1706,1707,III/1
2042262_2024-07-11_06:32:00.000000,2024-07-11,06:32:00.000000,2024-07-11,0646,0646,III/1
2042262_2024-07-11_11:32:00.000000,2024-07-11,11:32:00.000000,2024-07-11,1136,1137,III/1
2042265_2024-07-12_00:30:00.000000,2024-07-12,00:30:00.000000,2024-07-12,0035,0036,III/1
2042839_2024-07-12_15:20:00.000000,2024-07-12,15:20:00.000000,2024-07-12,1525,1526,III/1
2042271_2024-07-13_02:15:00.000000,2024-07-13,02:15:00.000000,2024-07-13,0229,0235,III/1
2042271_2024-07-13_02:30:00.000000,2024-07-13,02:30:00.000000,2024-07-13,0229,0235,III/1
2042271_2024-07-13_03:45:00.000000,2024-07-13,03:45:00.000000,2024-07-13,0359,0359,III/2
2042274_2024-07-13_05:19:00.000000,2024-07-13,05:19:00.000000,2024-07-13,0527,0528,III/1
2042274_2024-07-13_08:49:00.000000,2024-07-13,08:49:00.000000,2024-07-13,0852,0856,III/1
2042274_2024-07-13_10:34:00.000000,2024-07-13,10:34:00.000000,2024-07-13,1040,1040,III/2
2042274_2024-07-13_12:34:00.000000,2024-07-13,12:34:00.000000,2024-07-13,1242,1252,II/1    297
2042274_2024-07-13_12:49:00.000000,2024-07-13,12:49:00.000000,2024-07-13,1242,1252,II/1    297
2042274_2024-07-13_12:49:00.000000,2024-07-13,12:49:00.000000,2024-07-13,1258,1259,III/1
2042274_2024-07-13_13:04:00.000000,2024-07-13,13:04:00.000000,2024-07-13,1304,1307,III/1
2042274_2024-07-13_17:49:00.000000,2024-07-13,17:49:00.000000,2024-07-13,1803,1804,III/1
2042277_2024-07-13_18:44:00.000000,2024-07-13,18:44:00.000000,2024-07-13,1848,1851,III/1
